3206
253	F	0	0	-1	-1	53
254	F	0	0	-1	-1	54
255	F	0	0	-1	-1	55
256	F	0	0	-1	-1	56
257	F	0	0	-1	-1	57
258	F	0	0	-1	-1	58
259	F	0	0	-1	-1	59
260	F	0	0	-1	-1	60
261	F	0	0	-1	-1	61
262	F	0	0	-1	-1	62
263	F	0	0	-1	-1	63
264	F	0	0	-1	-1	64
265	F	0	0	-1	-1	65
266	F	0	0	-1	-1	66
267	F	0	0	-1	-1	67
268	F	0	0	-1	-1	68
269	F	0	0	-1	-1	69
270	F	0	0	-1	-1	70
271	F	0	0	-1	-1	71
272	F	0	0	-1	-1	72
273	F	0	0	-1	-1	73
274	F	0	0	-1	-1	74
275	F	0	0	-1	-1	75
276	F	0	0	-1	-1	76
277	F	0	0	-1	-1	77
278	F	0	0	-1	-1	78
279	F	0	0	-1	-1	79
280	F	0	0	-1	-1	80
281	F	0	0	-1	-1	81
282	F	0	0	-1	-1	82
283	F	0	0	-1	-1	83
284	F	0	0	-1	-1	84
285	F	0	0	-1	-1	85
286	F	0	0	-1	-1	86
287	F	0	0	-1	-1	87
288	F	0	0	-1	-1	88
289	F	0	0	-1	-1	89
290	F	0	0	-1	-1	90
291	F	0	0	-1	-1	91
292	F	0	0	-1	-1	92
293	F	0	0	-1	-1	93
294	F	0	0	-1	-1	94
295	F	0	0	-1	-1	95
296	F	0	0	-1	-1	96
297	F	0	0	-1	-1	97
298	F	0	0	-1	-1	98
299	F	0	0	-1	-1	99
300	F	0	0	-1	-1	100
301	F	0	0	-1	-1	101
302	F	0	0	-1	-1	102
303	F	0	0	-1	-1	103
304	F	0	0	-1	-1	104
305	F	0	0	-1	-1	105
306	F	0	0	-1	-1	106
307	F	0	0	-1	-1	107
308	F	0	0	-1	-1	108
309	F	0	0	-1	-1	109
310	F	0	0	-1	-1	110
311	F	0	0	-1	-1	111
312	F	0	0	-1	-1	112
313	F	0	0	-1	-1	113
314	F	0	0	-1	-1	114
315	F	0	0	-1	-1	115
316	F	0	0	-1	-1	116
317	F	0	0	-1	-1	117
318	F	0	0	-1	-1	118
319	F	0	0	-1	-1	119
320	F	0	0	-1	-1	120
321	F	0	0	-1	-1	121
322	F	0	0	-1	-1	122
323	F	0	0	-1	-1	123
324	F	0	0	-1	-1	124
325	F	0	0	-1	-1	125
326	F	0	0	-1	-1	126
327	F	0	0	-1	-1	127
328	F	0	0	-1	-1	128
329	F	0	0	-1	-1	129
330	F	0	0	-1	-1	130
331	F	0	0	-1	-1	131
332	F	0	0	-1	-1	132
333	F	0	0	-1	-1	133
334	F	0	0	-1	-1	134
335	F	0	0	-1	-1	135
336	F	0	0	-1	-1	136
337	F	0	0	-1	-1	137
338	F	0	0	-1	-1	138
339	F	0	0	-1	-1	139
340	F	0	0	-1	-1	140
341	F	0	0	-1	-1	141
342	F	0	0	-1	-1	142
343	F	0	0	-1	-1	143
344	F	0	0	-1	-1	144
345	F	0	0	-1	-1	145
346	F	0	0	-1	-1	146
347	F	0	0	-1	-1	147
348	F	0	0	-1	-1	148
349	F	0	0	-1	-1	149
350	F	0	0	-1	-1	150
351	F	0	0	-1	-1	151
352	F	0	0	-1	-1	152
353	F	0	0	-1	-1	153
354	F	0	0	-1	-1	154
355	F	0	0	-1	-1	155
356	F	0	0	-1	-1	156
357	F	0	0	-1	-1	157
358	F	0	0	-1	-1	158
359	F	0	0	-1	-1	159
360	F	0	0	-1	-1	160
361	F	0	0	-1	-1	161
362	F	0	0	-1	-1	162
363	F	0	0	-1	-1	163
364	F	1	0	-1	-1	0
365	F	1	0	-1	-1	1
366	F	1	0	-1	-1	2
367	F	1	0	-1	-1	3
368	F	1	0	-1	-1	4
369	F	1	0	-1	-1	5
370	F	1	0	-1	-1	6
371	F	1	0	-1	-1	7
372	F	1	0	-1	-1	8
373	F	1	0	-1	-1	9
374	F	1	0	-1	-1	10
375	F	1	0	-1	-1	11
376	F	1	0	-1	-1	12
377	F	1	0	-1	-1	13
378	F	1	0	-1	-1	14
379	F	1	0	-1	-1	15
380	F	1	0	-1	-1	16
381	F	1	0	-1	-1	17
382	F	1	0	-1	-1	18
383	F	1	0	-1	-1	19
384	F	1	0	-1	-1	20
385	F	1	0	-1	-1	21
386	F	1	0	-1	-1	22
387	F	1	0	-1	-1	23
388	F	1	0	-1	-1	24
389	F	1	0	-1	-1	25
390	F	1	0	-1	-1	26
391	F	1	0	-1	-1	27
392	F	1	0	-1	-1	28
393	F	1	0	-1	-1	29
394	F	1	0	-1	-1	30
395	F	1	0	-1	-1	31
396	F	1	0	-1	-1	32
397	F	1	0	-1	-1	33
398	F	1	0	-1	-1	34
399	F	1	0	-1	-1	35
400	F	1	0	-1	-1	36
401	F	1	0	-1	-1	37
402	F	1	0	-1	-1	38
403	F	1	0	-1	-1	39
404	F	1	0	-1	-1	40
405	F	1	0	-1	-1	41
406	F	1	0	-1	-1	42
407	F	1	0	-1	-1	43
408	F	1	0	-1	-1	44
409	F	1	0	-1	-1	45
410	F	1	0	-1	-1	46
411	F	1	0	-1	-1	47
412	F	1	0	-1	-1	48
413	F	1	0	-1	-1	49
414	F	1	0	-1	-1	50
415	F	1	0	-1	-1	51
416	F	1	0	-1	-1	52
417	F	1	0	-1	-1	53
418	F	1	0	-1	-1	54
419	F	1	0	-1	-1	55
420	F	1	0	-1	-1	56
421	F	1	0	-1	-1	57
422	F	1	0	-1	-1	58
423	F	1	0	-1	-1	59
424	F	1	0	-1	-1	60
425	F	1	0	-1	-1	61
426	F	1	0	-1	-1	62
427	F	1	0	-1	-1	63
428	F	1	0	-1	-1	64
429	F	1	0	-1	-1	65
430	F	1	0	-1	-1	66
431	F	1	0	-1	-1	67
432	F	1	0	-1	-1	68
433	F	1	0	-1	-1	69
434	F	1	0	-1	-1	70
435	F	1	0	-1	-1	71
436	F	1	0	-1	-1	72
437	F	1	0	-1	-1	73
438	F	1	0	-1	-1	74
439	F	1	0	-1	-1	75
440	F	1	0	-1	-1	76
441	F	1	0	-1	-1	77
442	F	1	0	-1	-1	78
443	F	1	0	-1	-1	79
444	F	1	0	-1	-1	80
445	F	1	0	-1	-1	81
446	F	1	0	-1	-1	82
447	F	1	0	-1	-1	83
448	F	1	0	-1	-1	84
449	F	1	0	-1	-1	85
450	F	1	0	-1	-1	86
451	F	1	0	-1	-1	87
452	F	1	0	-1	-1	88
453	F	1	0	-1	-1	89
454	F	1	0	-1	-1	90
455	F	1	0	-1	-1	91
456	F	1	0	-1	-1	92
457	F	1	0	-1	-1	93
458	F	1	0	-1	-1	94
459	F	1	0	-1	-1	95
460	F	1	0	-1	-1	96
461	F	1	0	-1	-1	97
462	F	1	0	-1	-1	98
463	F	1	0	-1	-1	99
464	F	1	0	-1	-1	100
465	F	1	0	-1	-1	101
466	F	1	0	-1	-1	102
467	F	1	0	-1	-1	103
468	F	1	0	-1	-1	104
469	F	1	0	-1	-1	105
470	F	1	0	-1	-1	106
471	F	1	0	-1	-1	107
472	F	1	0	-1	-1	108
473	F	1	0	-1	-1	109
474	F	1	0	-1	-1	110
475	F	1	0	-1	-1	111
476	F	1	0	-1	-1	112
477	F	1	0	-1	-1	113
478	F	1	0	-1	-1	114
479	F	1	0	-1	-1	115
480	F	1	0	-1	-1	116
481	F	1	0	-1	-1	117
482	F	1	0	-1	-1	118
483	F	1	0	-1	-1	119
484	F	1	0	-1	-1	120
485	F	1	0	-1	-1	121
486	F	1	0	-1	-1	122
487	F	1	0	-1	-1	123
488	F	1	0	-1	-1	124
489	F	1	0	-1	-1	125
490	F	1	0	-1	-1	126
491	F	1	0	-1	-1	127
492	F	1	0	-1	-1	128
493	F	1	0	-1	-1	129
494	F	1	0	-1	-1	130
495	F	1	0	-1	-1	131
496	F	1	0	-1	-1	132
497	F	1	0	-1	-1	133
498	F	1	0	-1	-1	134
499	F	1	0	-1	-1	135
500	F	1	0	-1	-1	136
501	F	1	0	-1	-1	137
502	F	1	0	-1	-1	138
503	F	1	0	-1	-1	139
504	F	1	0	-1	-1	140
505	F	1	0	-1	-1	141
506	F	1	0	-1	-1	142
507	F	1	0	-1	-1	143
508	F	1	0	-1	-1	144
509	F	1	0	-1	-1	145
510	F	1	0	-1	-1	146
511	F	1	0	-1	-1	147
512	F	1	0	-1	-1	148
513	F	1	0	-1	-1	149
514	F	1	0	-1	-1	150
515	F	1	0	-1	-1	151
516	F	1	0	-1	-1	152
517	F	1	0	-1	-1	153
518	F	1	0	-1	-1	154
519	F	1	0	-1	-1	155
520	F	1	0	-1	-1	156
521	F	1	0	-1	-1	157
522	F	1	0	-1	-1	158
523	F	1	0	-1	-1	159
524	F	1	0	-1	-1	160
525	F	1	0	-1	-1	161
526	F	1	0	-1	-1	162
527	F	1	0	-1	-1	163
528	F	2	0	-1	-1	0
529	F	2	0	-1	-1	1
530	F	2	0	-1	-1	2
531	F	2	0	-1	-1	3
532	F	2	0	-1	-1	4
533	F	2	0	-1	-1	5
534	F	2	0	-1	-1	6
535	F	2	0	-1	-1	7
536	F	2	0	-1	-1	8
537	F	2	0	-1	-1	9
538	F	2	0	-1	-1	10
539	F	2	0	-1	-1	11
540	F	2	0	-1	-1	12
541	F	2	0	-1	-1	13
542	F	2	0	-1	-1	14
543	F	2	0	-1	-1	15
544	F	2	0	-1	-1	16
545	F	2	0	-1	-1	17
546	F	2	0	-1	-1	18
547	F	2	0	-1	-1	19
548	F	2	0	-1	-1	20
549	F	2	0	-1	-1	21
550	F	2	0	-1	-1	22
551	F	2	0	-1	-1	23
552	F	2	0	-1	-1	24
553	F	2	0	-1	-1	25
554	F	2	0	-1	-1	26
555	F	2	0	-1	-1	27
556	F	2	0	-1	-1	28
557	F	2	0	-1	-1	29
558	F	2	0	-1	-1	30
559	F	2	0	-1	-1	31
560	F	2	0	-1	-1	32
561	F	2	0	-1	-1	33
562	F	2	0	-1	-1	34
563	F	2	0	-1	-1	35
564	F	2	0	-1	-1	36
565	F	2	0	-1	-1	37
566	F	2	0	-1	-1	38
567	F	2	0	-1	-1	39
568	F	2	0	-1	-1	40
569	F	2	0	-1	-1	41
570	F	2	0	-1	-1	42
571	F	2	0	-1	-1	43
572	F	2	0	-1	-1	44
573	F	2	0	-1	-1	45
574	F	2	0	-1	-1	46
575	F	2	0	-1	-1	47
576	F	2	0	-1	-1	48
577	F	2	0	-1	-1	49
578	F	2	0	-1	-1	50
579	F	2	0	-1	-1	51
580	F	2	0	-1	-1	52
581	F	2	0	-1	-1	53
582	F	2	0	-1	-1	54
583	F	2	0	-1	-1	55
584	F	2	0	-1	-1	56
585	F	2	0	-1	-1	57
586	F	2	0	-1	-1	58
587	F	2	0	-1	-1	59
588	F	2	0	-1	-1	60
589	F	2	0	-1	-1	61
590	F	2	0	-1	-1	62
591	F	2	0	-1	-1	63
592	F	2	0	-1	-1	64
593	F	2	0	-1	-1	65
594	F	2	0	-1	-1	66
595	F	2	0	-1	-1	67
596	F	2	0	-1	-1	68
597	F	2	0	-1	-1	69
598	F	2	0	-1	-1	70
599	F	2	0	-1	-1	71
600	F	2	0	-1	-1	72
601	F	2	0	-1	-1	73
602	F	2	0	-1	-1	74
603	F	2	0	-1	-1	75
604	F	2	0	-1	-1	76
605	F	2	0	-1	-1	77
606	F	2	0	-1	-1	78
607	F	2	0	-1	-1	79
608	F	2	0	-1	-1	80
609	F	2	0	-1	-1	81
610	F	2	0	-1	-1	82
611	F	2	0	-1	-1	83
612	F	2	0	-1	-1	84
613	F	2	0	-1	-1	85
614	F	2	0	-1	-1	86
615	F	2	0	-1	-1	87
616	F	2	0	-1	-1	88
617	F	2	0	-1	-1	89
618	F	2	0	-1	-1	90
619	F	2	0	-1	-1	91
620	F	2	0	-1	-1	92
621	F	2	0	-1	-1	93
622	F	2	0	-1	-1	94
623	F	2	0	-1	-1	95
624	F	2	0	-1	-1	96
625	F	2	0	-1	-1	97
626	F	2	0	-1	-1	98
627	F	2	0	-1	-1	99
628	F	2	0	-1	-1	100
629	F	2	0	-1	-1	101
630	F	2	0	-1	-1	102
631	F	2	0	-1	-1	103
632	F	2	0	-1	-1	104
633	F	2	0	-1	-1	105
634	F	2	0	-1	-1	106
635	F	2	0	-1	-1	107
636	F	2	0	-1	-1	108
637	F	2	0	-1	-1	109
638	F	2	0	-1	-1	110
639	F	2	0	-1	-1	111
640	F	2	0	-1	-1	112
641	F	2	0	-1	-1	113
642	F	2	0	-1	-1	114
643	F	2	0	-1	-1	115
644	F	2	0	-1	-1	116
645	F	2	0	-1	-1	117
646	F	2	0	-1	-1	118
647	F	2	0	-1	-1	119
648	F	2	0	-1	-1	120
649	F	2	0	-1	-1	121
650	F	2	0	-1	-1	122
651	F	2	0	-1	-1	123
652	F	2	0	-1	-1	124
653	F	2	0	-1	-1	125
654	F	2	0	-1	-1	126
655	F	2	0	-1	-1	127
656	F	2	0	-1	-1	128
657	F	2	0	-1	-1	129
658	F	2	0	-1	-1	130
659	F	2	0	-1	-1	131
660	F	2	0	-1	-1	132
661	F	2	0	-1	-1	133
662	F	2	0	-1	-1	134
663	F	2	0	-1	-1	135
664	F	2	0	-1	-1	136
665	F	2	0	-1	-1	137
666	F	2	0	-1	-1	138
667	F	2	0	-1	-1	139
668	F	2	0	-1	-1	140
669	F	2	0	-1	-1	141
670	F	2	0	-1	-1	142
671	F	2	0	-1	-1	143
672	F	2	0	-1	-1	144
673	F	2	0	-1	-1	145
674	F	2	0	-1	-1	146
675	F	2	0	-1	-1	147
676	F	2	0	-1	-1	148
677	F	2	0	-1	-1	149
678	F	2	0	-1	-1	150
679	F	2	0	-1	-1	151
680	F	2	0	-1	-1	152
681	F	2	0	-1	-1	153
682	F	2	0	-1	-1	154
683	F	2	0	-1	-1	155
684	F	2	0	-1	-1	156
685	F	2	0	-1	-1	157
686	F	2	0	-1	-1	158
687	F	2	0	-1	-1	159
688	F	2	0	-1	-1	160
689	F	2	0	-1	-1	161
690	F	2	0	-1	-1	162
691	F	2	0	-1	-1	163
692	F	3	0	-1	-1	0
693	F	3	0	-1	-1	1
694	F	3	0	-1	-1	2
695	F	3	0	-1	-1	3
696	F	3	0	-1	-1	4
697	F	3	0	-1	-1	5
698	F	3	0	-1	-1	6
699	F	3	0	-1	-1	7
700	F	3	0	-1	-1	8
701	F	3	0	-1	-1	9
702	F	3	0	-1	-1	10
703	F	3	0	-1	-1	11
704	F	3	0	-1	-1	12
705	F	3	0	-1	-1	13
706	F	3	0	-1	-1	14
707	F	3	0	-1	-1	15
708	F	3	0	-1	-1	16
709	F	3	0	-1	-1	17
710	F	3	0	-1	-1	18
711	F	3	0	-1	-1	19
712	F	3	0	-1	-1	20
713	F	3	0	-1	-1	21
714	F	3	0	-1	-1	22
715	F	3	0	-1	-1	23
716	F	3	0	-1	-1	24
717	F	3	0	-1	-1	25
718	F	3	0	-1	-1	26
719	F	3	0	-1	-1	27
720	F	3	0	-1	-1	28
721	F	3	0	-1	-1	29
722	F	3	0	-1	-1	30
723	F	3	0	-1	-1	31
724	F	3	0	-1	-1	32
725	F	3	0	-1	-1	33
726	F	3	0	-1	-1	34
727	F	3	0	-1	-1	35
728	F	3	0	-1	-1	36
729	F	3	0	-1	-1	37
730	F	3	0	-1	-1	38
731	F	3	0	-1	-1	39
732	F	3	0	-1	-1	40
733	F	3	0	-1	-1	41
734	F	3	0	-1	-1	42
735	F	3	0	-1	-1	43
736	F	3	0	-1	-1	44
737	F	3	0	-1	-1	45
738	F	3	0	-1	-1	46
739	F	3	0	-1	-1	47
740	F	3	0	-1	-1	48
741	F	3	0	-1	-1	49
742	F	3	0	-1	-1	50
743	F	3	0	-1	-1	51
744	F	3	0	-1	-1	52
745	F	3	0	-1	-1	53
746	F	3	0	-1	-1	54
747	F	3	0	-1	-1	55
748	F	3	0	-1	-1	56
749	F	3	0	-1	-1	57
750	F	3	0	-1	-1	58
751	F	3	0	-1	-1	59
752	F	3	0	-1	-1	60
753	F	3	0	-1	-1	61
754	F	3	0	-1	-1	62
755	F	3	0	-1	-1	63
756	F	3	0	-1	-1	64
757	F	3	0	-1	-1	65
758	F	3	0	-1	-1	66
759	F	3	0	-1	-1	67
760	F	3	0	-1	-1	68
761	F	3	0	-1	-1	69
762	F	3	0	-1	-1	70
763	F	3	0	-1	-1	71
764	F	3	0	-1	-1	72
765	F	3	0	-1	-1	73
766	F	3	0	-1	-1	74
767	F	3	0	-1	-1	75
768	F	3	0	-1	-1	76
769	F	3	0	-1	-1	77
770	F	3	0	-1	-1	78
771	F	3	0	-1	-1	79
772	F	3	0	-1	-1	80
773	F	3	0	-1	-1	81
774	F	3	0	-1	-1	82
775	F	3	0	-1	-1	83
776	F	3	0	-1	-1	84
777	F	3	0	-1	-1	85
778	F	3	0	-1	-1	86
779	F	3	0	-1	-1	87
780	F	3	0	-1	-1	88
781	F	3	0	-1	-1	89
782	F	3	0	-1	-1	90
783	F	3	0	-1	-1	91
784	F	3	0	-1	-1	92
785	F	3	0	-1	-1	93
786	F	3	0	-1	-1	94
787	F	3	0	-1	-1	95
788	F	3	0	-1	-1	96
789	F	3	0	-1	-1	97
790	F	3	0	-1	-1	98
791	F	3	0	-1	-1	99
792	F	3	0	-1	-1	100
793	F	3	0	-1	-1	101
794	F	3	0	-1	-1	102
795	F	3	0	-1	-1	103
796	F	3	0	-1	-1	104
797	F	3	0	-1	-1	105
798	F	3	0	-1	-1	106
799	F	3	0	-1	-1	107
800	F	3	0	-1	-1	108
801	F	3	0	-1	-1	109
802	F	3	0	-1	-1	110
803	F	3	0	-1	-1	111
804	F	3	0	-1	-1	112
805	F	3	0	-1	-1	113
806	F	3	0	-1	-1	114
807	F	3	0	-1	-1	115
808	F	3	0	-1	-1	116
809	F	3	0	-1	-1	117
810	F	3	0	-1	-1	118
811	F	3	0	-1	-1	119
812	F	3	0	-1	-1	120
813	F	3	0	-1	-1	121
814	F	3	0	-1	-1	122
815	F	3	0	-1	-1	123
816	F	3	0	-1	-1	124
817	F	3	0	-1	-1	125
818	F	3	0	-1	-1	126
819	F	3	0	-1	-1	127
820	F	3	0	-1	-1	128
821	F	3	0	-1	-1	129
822	F	3	0	-1	-1	130
823	F	3	0	-1	-1	131
824	F	3	0	-1	-1	132
825	F	3	0	-1	-1	133
826	F	3	0	-1	-1	134
827	F	3	0	-1	-1	135
828	F	3	0	-1	-1	136
829	F	3	0	-1	-1	137
830	F	3	0	-1	-1	138
831	F	3	0	-1	-1	139
832	F	3	0	-1	-1	140
833	F	3	0	-1	-1	141
834	F	3	0	-1	-1	142
835	F	3	0	-1	-1	143
836	F	3	0	-1	-1	144
837	F	3	0	-1	-1	145
838	F	3	0	-1	-1	146
839	F	3	0	-1	-1	147
840	F	3	0	-1	-1	148
841	F	3	0	-1	-1	149
842	F	3	0	-1	-1	150
843	F	3	0	-1	-1	151
844	F	3	0	-1	-1	152
845	F	3	0	-1	-1	153
846	F	3	0	-1	-1	154
847	F	3	0	-1	-1	155
848	F	3	0	-1	-1	156
849	F	3	0	-1	-1	157
850	F	3	0	-1	-1	158
851	F	3	0	-1	-1	159
852	F	3	0	-1	-1	160
853	F	3	0	-1	-1	161
854	F	3	0	-1	-1	162
855	F	3	0	-1	-1	163
856	I	0	1	0	0	-1
857	I	0	1	0	1	-1
858	I	0	1	0	2	-1
859	I	0	1	0	3	-1
860	I	0	1	0	4	-1
861	I	0	1	0	5	-1
862	I	0	1	0	6	-1
863	I	0	1	0	7	-1
864	I	0	1	0	8	-1
865	I	0	1	0	9	-1
866	I	0	1	0	10	-1
867	I	0	1	0	11	-1
868	I	0	1	0	12	-1
869	I	0	1	0	13	-1
870	I	0	1	0	14	-1
871	I	0	1	0	15	-1
872	I	0	1	0	16	-1
873	I	0	1	0	17	-1
874	I	0	1	0	18	-1
